tllat,tllon,trlat,trlon,brlat,brlon,bllat,bllon,value
-33.869969545580716,151.2064659569492,-33.86997284904157,151.20669290110988,-33.869783540767,151.2066968610548,-33.869780237329586,151.20646991739457,0.0
-33.869780237329586,151.20646991739457,-33.869783540767,151.2066968610548,-33.86959423248619,151.20670082096274,-33.86959092907223,151.20647387780298,0.0
-33.86959092907223,151.20647387780298,-33.86959423248619,151.20670082096274,-33.86940492419913,151.2067047808337,-33.86940162080863,151.2064778381744,0.0
-33.86940162080863,151.2064778381744,-33.86940492419913,151.2067047808337,-33.86921561590585,151.20670874066764,-33.8692123125388,151.20648179850886,0.0
-33.8692123125388,151.20648179850886,-33.86921561590585,151.20670874066764,-33.86902630760634,151.20671270046466,-33.86902300426274,151.2064857588063,0.0
-33.86902300426274,151.2064857588063,-33.86902630760634,151.20671270046466,-33.8688369993006,151.20671666022469,-33.86883369598045,151.20648971906678,0.0
-33.86883369598045,151.20648971906678,-33.8688369993006,151.20671666022469,-33.86864769098861,151.20672061994776,-33.868644387691916,151.2064936792903,2.073170731707317
-33.868644387691916,151.2064936792903,-33.86864769098861,151.20672061994776,-33.868458382670404,151.20672457963383,-33.868455079397144,151.20649763947682,3.902439024390244
-33.868455079397144,151.20649763947682,-33.868458382670404,151.20672457963383,-33.86826907434593,151.20672853928295,-33.86826577109614,151.20650159962636,5.487804878048781
-33.86826577109614,151.20650159962636,-33.86826907434593,151.20672853928295,-33.86807976601526,151.20673249889506,-33.86807646278893,151.20650555973896,6.829268292682928
-33.86807646278893,151.20650555973896,-33.86807976601526,151.20673249889506,-33.86789045767836,151.20673645847023,-33.86788715447546,151.20650951981457,7.926829268292682
-33.86788715447546,151.20650951981457,-33.86789045767836,151.20673645847023,-33.86770114933521,151.20674041800845,-33.867697846155764,151.2065134798532,8.78048780487805
-33.867697846155764,151.2065134798532,-33.86770114933521,151.20674041800845,-33.86751184098584,151.20674437750966,-33.86750853782985,151.20651743985482,9.390243902439023
-33.86750853782985,151.20651743985482,-33.86751184098584,151.20674437750966,-33.867322532630226,151.2067483369739,-33.86731922949768,151.20652139981948,9.75609756097561
-33.86731922949768,151.20652139981948,-33.867322532630226,151.2067483369739,-33.86713322426837,151.2067522964012,-33.86712992115929,151.2065253597472,9.878048780487807
-33.86712992115929,151.2065253597472,-33.86713322426837,151.2067522964012,-33.86694391590029,151.20675625579148,-33.866940612814666,151.2065293196379,9.75609756097561
-33.866940612814666,151.2065293196379,-33.86694391590029,151.20675625579148,-33.86675460752599,151.20676021514484,-33.866751304463804,151.20653327949165,9.390243902439023
-33.866751304463804,151.20653327949165,-33.86675460752599,151.20676021514484,-33.86656529914544,151.2067641744612,-33.866561996106704,151.2065372393084,8.888888888888891
-33.866561996106704,151.2065372393084,-33.86656529914544,151.2067641744612,-33.86637599075868,151.2067681337406,-33.86637268774338,151.20654119908818,9.0
-33.86637268774338,151.20654119908818,-33.86637599075868,151.2067681337406,-33.86618668236567,151.20677209298302,-33.86618337937383,151.206545158831,9.0
-33.86618337937383,151.206545158831,-33.86618668236567,151.20677209298302,-33.865997373966415,151.20677605218847,-33.865994070998035,151.20654911853686,9.0
-33.865994070998035,151.20654911853686,-33.865997373966415,151.20677605218847,-33.86580806556094,151.20678001135698,-33.86580476261601,151.2065530782057,9.0
-33.86580476261601,151.2065530782057,-33.86580806556094,151.20678001135698,-33.86561875714924,151.2067839704885,-33.86561545422775,151.20655703783763,8.888888888888891
-33.86561545422775,151.20655703783763,-33.86561875714924,151.2067839704885,-33.86542944873129,151.20678792958304,-33.865426145833254,151.20656099743252,9.058823529411764
-33.865426145833254,151.20656099743252,-33.86542944873129,151.20678792958304,-33.86524014030712,151.2067918886406,-33.86523683743253,151.2065649569905,9.411764705882351
-33.86523683743253,151.2065649569905,-33.86524014030712,151.2067918886406,-33.86505083187672,151.20679584766123,-33.86504752902559,151.20656891651146,9.529411764705884
-33.86504752902559,151.20656891651146,-33.86505083187672,151.20679584766123,-33.864861523440084,151.20679980664488,-33.86485822061238,151.20657287599545,9.411764705882351
-33.86485822061238,151.20657287599545,-33.864861523440084,151.20679980664488,-33.86467221499721,151.20680376559156,-33.86466891219297,151.2065768354425,9.058823529411764
-33.86466891219297,151.2065768354425,-33.86467221499721,151.20680376559156,-33.864482906548105,151.2068077245013,-33.864479603767315,151.20658079485258,8.470588235294116
-33.864479603767315,151.20658079485258,-33.864482906548105,151.2068077245013,-33.864293598092765,151.206811683374,-33.86429029533543,151.20658475422564,7.647058823529411
-33.86429029533543,151.20658475422564,-33.864293598092765,151.206811683374,-33.8641042896312,151.2068156422098,-33.864100986897306,151.20658871356179,6.588235294117648
-33.864100986897306,151.20658871356179,-33.8641042896312,151.2068156422098,-33.863914981163404,151.20681960100862,-33.86391167845296,151.20659267286092,5.294117647058823
-33.86391167845296,151.20659267286092,-33.863914981163404,151.20681960100862,-33.86372567268938,151.20682355977047,-33.86372237000238,151.20659663212308,3.7647058823529416
-33.86372237000238,151.20659663212308,-33.86372567268938,151.20682355977047,-33.863536364209104,151.20682751849534,-33.86353306154557,151.20660059134832,2.0
-33.87470555388028,151.20659389046918,-33.87470885750978,151.20682084718035,-33.874519549367584,151.20682480754917,-33.87451624576153,151.2065978513386,1.056787820021e-311
-33.87451624576153,151.2065978513386,-33.874519549367584,151.20682480754917,-33.874330241219155,151.206828767881,-33.87432693763656,151.20660181217102,0.0
-33.87432693763656,151.20660181217102,-33.874330241219155,151.206828767881,-33.874140933064496,151.20683272817584,-33.87413762950535,151.20660577296647,0.0
-33.87413762950535,151.20660577296647,-33.874140933064496,151.20683272817584,-33.8739516249036,151.20683668843373,-33.87394832136789,151.2066097337249,0.0
-33.87394832136789,151.2066097337249,-33.8739516249036,151.20683668843373,-33.873762316736446,151.2068406486546,-33.8737590132242,151.2066136944464,0.0
-33.8737590132242,151.2066136944464,-33.873762316736446,151.2068406486546,-33.87357300856309,151.2068446088385,-33.87356970507432,151.20661765513086,0.0
-33.87356970507432,151.20661765513086,-33.87357300856309,151.2068446088385,-33.87338370038349,151.20684856898546,-33.87338039691816,151.20662161577837,0.0
-33.87338039691816,151.20662161577837,-33.87338370038349,151.20684856898546,-33.873194392197675,151.2068525290954,-33.87319108875576,151.2066255763889,0.0
-33.87319108875576,151.2066255763889,-33.873194392197675,151.2068525290954,-33.8730050840056,151.20685648916842,-33.87300178058716,151.20662953696242,0.0
-33.87300178058716,151.20662953696242,-33.8730050840056,151.20685648916842,-33.872815775807304,151.2068604492044,-33.872812472412306,151.20663349749898,0.0
-33.872812472412306,151.20663349749898,-33.872815775807304,151.2068604492044,-33.87262646760278,151.20686440920346,-33.87262316423123,151.20663745799857,0.0
-33.87262316423123,151.20663745799857,-33.87262646760278,151.20686440920346,-33.87243715939201,151.2068683691655,-33.872433856043905,151.20664141846117,0.0
-33.872433856043905,151.20664141846117,-33.87243715939201,151.2068683691655,-33.872247851175004,151.20687232909057,-33.87224454785037,151.20664537888678,0.0
-33.87224454785037,151.20664537888678,-33.872247851175004,151.20687232909057,-33.87205854295178,151.2068762889787,-33.87205523965059,151.20664933927543,0.0
-33.87205523965059,151.20664933927543,-33.87205854295178,151.2068762889787,-33.8718692347223,151.2068802488298,-33.87186593144455,151.20665329962708,0.0
-33.87186593144455,151.20665329962708,-33.8718692347223,151.2068802488298,-33.87167992648661,151.20688420864397,-33.87167662323231,151.20665725994178,0.0
-33.87167662323231,151.20665725994178,-33.87167992648661,151.20688420864397,-33.87149061824468,151.20688816842116,-33.871487315013844,151.20666122021947,0.0
-33.871487315013844,151.20666122021947,-33.87149061824468,151.20688816842116,-33.87130130999651,151.20689212816134,-33.87129800678911,151.2066651804602,0.0
-33.87129800678911,151.2066651804602,-33.87130130999651,151.20689212816134,-33.871112001742105,151.20689608786458,-33.87110869855817,151.20666914066393,0.0
-33.87110869855817,151.20666914066393,-33.871112001742105,151.20689608786458,-33.87092269348148,151.20690004753084,-33.870919390321,151.20667310083073,0.0
-33.870919390321,151.20667310083073,-33.87092269348148,151.20690004753084,-33.8707333852146,151.20690400716012,-33.87073008207758,151.2066770609605,0.0
-33.87073008207758,151.2066770609605,-33.8707333852146,151.20690400716012,-33.87054407694151,151.20690796675242,-33.87054077382791,151.2066810210533,0.0
-33.87054077382791,151.2066810210533,-33.87054407694151,151.20690796675242,-33.87035476866218,151.20691192630778,-33.87035146557205,151.20668498110913,0.0
-33.87035146557205,151.20668498110913,-33.87035476866218,151.20691192630778,-33.870165460376626,151.20691588582616,-33.87016215730992,151.206688941128,0.0
-33.87016215730992,151.206688941128,-33.870165460376626,151.20691588582616,-33.869976152084824,151.20691984530757,-33.86997284904157,151.20669290110988,0.0
-33.86997284904157,151.20669290110988,-33.869976152084824,151.20691984530757,-33.8697868437868,151.206923804752,-33.869783540767,151.2066968610548,0.0
-33.869783540767,151.2066968610548,-33.8697868437868,151.206923804752,-33.869597535482534,151.20692776415945,-33.86959423248619,151.20670082096274,0.0
-33.86959423248619,151.20670082096274,-33.869597535482534,151.20692776415945,-33.86940822717202,151.20693172352992,-33.86940492419913,151.2067047808337,0.0
-33.86940492419913,151.2067047808337,-33.86940822717202,151.20693172352992,-33.869218918855296,151.20693568286345,-33.86921561590585,151.20670874066764,0.0
-33.86921561590585,151.20670874066764,-33.869218918855296,151.20693568286345,-33.86902961053233,151.20693964216,-33.86902630760634,151.20671270046466,0.0
-33.86902630760634,151.20671270046466,-33.86902961053233,151.20693964216,-33.86884030220315,151.20694360141957,-33.8688369993006,151.20671666022469,0.0
-33.8688369993006,151.20671666022469,-33.86884030220315,151.20694360141957,-33.86865099386772,151.20694756064216,-33.86864769098861,151.20672061994776,2.0
-33.86864769098861,151.20672061994776,-33.86865099386772,151.20694756064216,-33.86846168552605,151.2069515198278,-33.868458382670404,151.20672457963383,3.7647058823529416
-33.868458382670404,151.20672457963383,-33.86846168552605,151.2069515198278,-33.86827237717815,151.20695547897648,-33.86826907434593,151.20672853928295,5.294117647058823
-33.86826907434593,151.20672853928295,-33.86827237717815,151.20695547897648,-33.86808306882403,151.20695943808818,-33.86807976601526,151.20673249889506,6.588235294117648
-33.86807976601526,151.20673249889506,-33.86808306882403,151.20695943808818,-33.86789376046365,151.20696339716292,-33.86789045767836,151.20673645847023,7.647058823529411
-33.86789045767836,151.20673645847023,-33.86789376046365,151.20696339716292,-33.867704452097065,151.20696735620066,-33.86770114933521,151.20674041800845,8.470588235294116
-33.86770114933521,151.20674041800845,-33.867704452097065,151.20696735620066,-33.86751514372425,151.20697131520149,-33.86751184098584,151.20674437750966,9.058823529411764
-33.86751184098584,151.20674437750966,-33.86751514372425,151.20697131520149,-33.86732583534519,151.2069752741653,-33.867322532630226,151.2067483369739,9.411764705882351
-33.867322532630226,151.2067483369739,-33.86732583534519,151.2069752741653,-33.8671365269599,151.20697923309217,-33.86713322426837,151.2067522964012,9.529411764705884
-33.86713322426837,151.2067522964012,-33.8671365269599,151.20697923309217,-33.86694721856837,151.20698319198206,-33.86694391590029,151.20675625579148,9.411764705882351
-33.86694391590029,151.20675625579148,-33.86694721856837,151.20698319198206,-33.86675791017061,151.206987150835,-33.86675460752599,151.20676021514484,9.058823529411764
-33.86675460752599,151.20676021514484,-33.86675791017061,151.206987150835,-33.86656860176662,151.20699110965097,-33.86656529914544,151.2067641744612,8.470588235294116
-33.86656529914544,151.2067641744612,-33.86656860176662,151.20699110965097,-33.8663792933564,151.20699506842996,-33.86637599075868,151.2067681337406,9.058823529411764
-33.86637599075868,151.2067681337406,-33.8663792933564,151.20699506842996,-33.86618998493995,151.206999027172,-33.86618668236567,151.20677209298302,9.411764705882351
-33.86618668236567,151.20677209298302,-33.86618998493995,151.206999027172,-33.86600067651726,151.20700298587707,-33.865997373966415,151.20677605218847,9.529411764705884
-33.865997373966415,151.20677605218847,-33.86600067651726,151.20700298587707,-33.86581136808833,151.20700694454518,-33.86580806556094,151.20678001135698,9.411764705882351
-33.86580806556094,151.20678001135698,-33.86581136808833,151.20700694454518,-33.865622059653184,151.20701090317633,-33.86561875714924,151.2067839704885,9.058823529411764
-33.86561875714924,151.2067839704885,-33.865622059653184,151.20701090317633,-33.865432751211806,151.20701486177052,-33.86542944873129,151.20678792958304,8.555555555555555
-33.86542944873129,151.20678792958304,-33.865432751211806,151.20701486177052,-33.865243442764175,151.20701882032773,-33.86524014030712,151.2067918886406,8.888888888888891
-33.86524014030712,151.2067918886406,-33.865243442764175,151.20701882032773,-33.86505413431033,151.20702277884797,-33.86505083187672,151.20679584766123,9.0
-33.86505083187672,151.20679584766123,-33.86505413431033,151.20702277884797,-33.86486482585024,151.20702673733126,-33.864861523440084,151.20679980664488,8.888888888888891
-33.864861523440084,151.20679980664488,-33.86486482585024,151.20702673733126,-33.86467551738393,151.20703069577758,-33.86467221499721,151.20680376559156,8.555555555555555
-33.86467221499721,151.20680376559156,-33.86467551738393,151.20703069577758,-33.86448620891138,151.20703465418697,-33.864482906548105,151.2068077245013,8.0
-33.864482906548105,151.2068077245013,-33.86448620891138,151.20703465418697,-33.86429690043259,151.20703861255936,-33.864293598092765,151.206811683374,7.222222222222222
-33.864293598092765,151.206811683374,-33.86429690043259,151.20703861255936,-33.86410759194758,151.2070425708948,-33.8641042896312,151.2068156422098,6.222222222222222
-33.8641042896312,151.2068156422098,-33.86410759194758,151.2070425708948,-33.86391828345633,151.2070465291933,-33.863914981163404,151.20681960100862,5.0
-33.863914981163404,151.20681960100862,-33.86391828345633,151.2070465291933,-33.863728974958846,151.2070504874548,-33.86372567268938,151.20682355977047,3.555555555555556
-33.86372567268938,151.20682355977047,-33.863728974958846,151.2070504874548,-33.86353966645515,151.20705444567935,-33.863536364209104,151.20682751849534,1.8888888888888893
-33.87470885750978,151.20682084718035,-33.874712160721614,151.2070478039285,-33.87452285255594,151.20705176379673,-33.874519549367584,151.20682480754917,0.0
-33.874519549367584,151.20682480754917,-33.87452285255594,151.20705176379673,-33.87433354438408,151.20705572362797,-33.874330241219155,151.206828767881,nan
-33.874330241219155,151.206828767881,-33.87433354438408,151.20705572362797,-33.874144236205964,151.20705968342222,-33.874140933064496,151.20683272817584,0.0
-33.874140933064496,151.20683272817584,-33.874144236205964,151.20705968342222,-33.8739549280216,151.2070636431795,-33.8739516249036,151.20683668843373,0.0
-33.8739516249036,151.20683668843373,-33.8739549280216,151.2070636431795,-33.87376561983104,151.20706760289983,-33.873762316736446,151.2068406486546,0.0
-33.873762316736446,151.2068406486546,-33.87376561983104,151.20706760289983,-33.87357631163423,151.20707156258317,-33.87357300856309,151.2068446088385,0.0
-33.87357300856309,151.2068446088385,-33.87357631163423,151.20707156258317,-33.873387003431176,151.20707552222953,-33.87338370038349,151.20684856898546,0.0
-33.87338370038349,151.20684856898546,-33.873387003431176,151.20707552222953,-33.8731976952219,151.20707948183892,-33.873194392197675,151.2068525290954,0.0
-33.873194392197675,151.2068525290954,-33.8731976952219,151.20707948183892,-33.87300838700638,151.20708344141136,-33.8730050840056,151.20685648916842,0.0
-33.8730050840056,151.20685648916842,-33.87300838700638,151.20708344141136,-33.87281907878464,151.20708740094682,-33.872815775807304,151.2068604492044,0.0
-33.872815775807304,151.2068604492044,-33.87281907878464,151.20708740094682,-33.87262977055666,151.2070913604453,-33.87262646760278,151.20686440920346,0.0
-33.87262646760278,151.20686440920346,-33.87262977055666,151.2070913604453,-33.872440462322444,151.2070953199068,-33.87243715939201,151.2068683691655,0.0
-33.87243715939201,151.2068683691655,-33.872440462322444,151.2070953199068,-33.872251154082,151.20709927933135,-33.872247851175004,151.20687232909057,0.0
-33.872247851175004,151.20687232909057,-33.872251154082,151.20709927933135,-33.87206184583532,151.2071032387189,-33.87205854295178,151.2068762889787,0.0
-33.87205854295178,151.2068762889787,-33.87206184583532,151.2071032387189,-33.871872537582405,151.2071071980695,-33.8718692347223,151.2068802488298,0.0
-33.8718692347223,151.2068802488298,-33.871872537582405,151.2071071980695,-33.87168322932325,151.20711115738314,-33.87167992648661,151.20688420864397,0.0
-33.87167992648661,151.20688420864397,-33.87168322932325,151.20711115738314,-33.871493921057876,151.2071151166598,-33.87149061824468,151.20688816842116,0.0
-33.87149061824468,151.20688816842116,-33.871493921057876,151.2071151166598,-33.87130461278627,151.20711907589947,-33.87130130999651,151.20689212816134,0.0
-33.87130130999651,151.20689212816134,-33.87130461278627,151.20711907589947,-33.87111530450842,151.2071230351022,-33.871112001742105,151.20689608786458,0.0
-33.871112001742105,151.20689608786458,-33.87111530450842,151.2071230351022,-33.870925996224344,151.20712699426795,-33.87092269348148,151.20690004753084,0.0
-33.87092269348148,151.20690004753084,-33.870925996224344,151.20712699426795,-33.87073668793403,151.20713095339676,-33.8707333852146,151.20690400716012,0.0
-33.8707333852146,151.20690400716012,-33.87073668793403,151.20713095339676,-33.87054737963748,151.20713491248856,-33.87054407694151,151.20690796675242,0.0
-33.87054407694151,151.20690796675242,-33.87054737963748,151.20713491248856,-33.870358071334714,151.2071388715434,-33.87035476866218,151.20691192630778,0.0
-33.87035476866218,151.20691192630778,-33.870358071334714,151.2071388715434,-33.870168763025696,151.2071428305613,-33.870165460376626,151.20691588582616,0.0
-33.870165460376626,151.20691588582616,-33.870168763025696,151.2071428305613,-33.869979454710446,151.2071467895422,-33.869976152084824,151.20691984530757,0.0
-33.869976152084824,151.20691984530757,-33.869979454710446,151.2071467895422,-33.86979014638897,151.20715074848616,-33.8697868437868,151.206923804752,0.0
-33.8697868437868,151.206923804752,-33.86979014638897,151.20715074848616,-33.86960083806127,151.20715470739316,-33.869597535482534,151.20692776415945,0.0
-33.869597535482534,151.20692776415945,-33.86960083806127,151.20715470739316,-33.86941152972732,151.20715866626315,-33.86940822717202,151.20693172352992,0.0
-33.86940822717202,151.20693172352992,-33.86941152972732,151.20715866626315,-33.869222221387155,151.2071626250962,-33.869218918855296,151.20693568286345,0.0
-33.869218918855296,151.20693568286345,-33.869222221387155,151.2071626250962,-33.86903291304074,151.20716658389227,-33.86902961053233,151.20693964216,0.0
-33.86902961053233,151.20693964216,-33.86903291304074,151.20716658389227,-33.8688436046881,151.2071705426514,-33.86884030220315,151.20694360141957,0.0
-33.86884030220315,151.20694360141957,-33.8688436046881,151.2071705426514,-33.86865429632924,151.20717450137357,-33.86865099386772,151.20694756064216,1.8888888888888893
-33.86865099386772,151.20694756064216,-33.86865429632924,151.20717450137357,-33.86846498796412,151.20717846005877,-33.86846168552605,151.2069515198278,3.555555555555556
-33.86846168552605,151.2069515198278,-33.86846498796412,151.20717846005877,-33.86827567959277,151.207182418707,-33.86827237717815,151.20695547897648,5.0
-33.86827237717815,151.20695547897648,-33.86827567959277,151.207182418707,-33.8680863712152,151.20718637731824,-33.86808306882403,151.20695943808818,6.222222222222222
-33.86808306882403,151.20695943808818,-33.8680863712152,151.20718637731824,-33.867897062831396,151.20719033589253,-33.86789376046365,151.20696339716292,7.222222222222222
-33.86789376046365,151.20696339716292,-33.867897062831396,151.20719033589253,-33.867707754441355,151.20719429442988,-33.867704452097065,151.20696735620066,8.0
-33.867704452097065,151.20696735620066,-33.867707754441355,151.20719429442988,-33.867518446045096,151.20719825293025,-33.86751514372425,151.20697131520149,8.555555555555555
-33.86751514372425,151.20697131520149,-33.867518446045096,151.20719825293025,-33.867329137642585,151.20720221139368,-33.86732583534519,151.2069752741653,8.888888888888891
-33.86732583534519,151.2069752741653,-33.867329137642585,151.20720221139368,-33.86713982923385,151.20720616982013,-33.8671365269599,151.20697923309217,9.0
-33.8671365269599,151.20697923309217,-33.86713982923385,151.20720616982013,-33.86695052081888,151.2072101282096,-33.86694721856837,151.20698319198206,8.888888888888891
-33.86694721856837,151.20698319198206,-33.86695052081888,151.2072101282096,-33.86676121239768,151.20721408656215,-33.86675791017061,151.206987150835,8.555555555555555
-33.86675791017061,151.206987150835,-33.86676121239768,151.20721408656215,-33.86657190397025,151.2072180448777,-33.86656860176662,151.20699110965097,8.78048780487805
-33.86656860176662,151.20699110965097,-33.86657190397025,151.2072180448777,-33.86638259553658,151.2072220031563,-33.8663792933564,151.20699506842996,9.390243902439023
-33.8663792933564,151.20699506842996,-33.86638259553658,151.2072220031563,-33.86619328709668,151.20722596139794,-33.86618998493995,151.206999027172,9.75609756097561
-33.86618998493995,151.206999027172,-33.86619328709668,151.20722596139794,-33.86600397865055,151.2072299196026,-33.86600067651726,151.20700298587707,9.878048780487807
-33.86600067651726,151.20700298587707,-33.86600397865055,151.2072299196026,-33.865814670198176,151.20723387777036,-33.86581136808833,151.20700694454518,9.75609756097561
-33.86581136808833,151.20700694454518,-33.865814670198176,151.20723387777036,-33.86562536173959,151.2072378359011,-33.865622059653184,151.20701090317633,9.390243902439023
-33.865622059653184,151.20701090317633,-33.86562536173959,151.2072378359011,-33.865436053274756,151.20724179399494,-33.865432751211806,151.20701486177052,8.78048780487805
-33.865432751211806,151.20701486177052,-33.865436053274756,151.20724179399494,-33.86524674480369,151.2072457520518,-33.865243442764175,151.20701882032773,7.926829268292682
-33.865243442764175,151.20701882032773,-33.86524674480369,151.2072457520518,-33.865057436326396,151.20724971007166,-33.86505413431033,151.20702277884797,8.0
-33.86505413431033,151.20702277884797,-33.865057436326396,151.20724971007166,-33.86486812784287,151.20725366805462,-33.86486482585024,151.20702673733126,7.875
-33.86486482585024,151.20702673733126,-33.86486812784287,151.20725366805462,-33.86467881935311,151.20725762600057,-33.86467551738393,151.20703069577758,7.5
-33.86467551738393,151.20703069577758,-33.86467881935311,151.20725762600057,-33.864489510857105,151.2072615839096,-33.86448620891138,151.20703465418697,6.875
-33.86448620891138,151.20703465418697,-33.864489510857105,151.2072615839096,-33.86430020235488,151.20726554178165,-33.86429690043259,151.20703861255936,6.0
-33.86429690043259,151.20703861255936,-33.86430020235488,151.20726554178165,-33.86411089384643,151.20726949961676,-33.86410759194758,151.2070425708948,4.875
-33.86410759194758,151.2070425708948,-33.86411089384643,151.20726949961676,-33.86392158533175,151.20727345741489,-33.86391828345633,151.2070465291933,3.5
-33.86391828345633,151.2070465291933,-33.86392158533175,151.20727345741489,-33.86373227681083,151.2072774151761,-33.863728974958846,151.2070504874548,1.875
-33.863728974958846,151.2070504874548,-33.86373227681083,151.2072774151761,-33.86354296828367,151.20728137290033,-33.86353966645515,151.20705444567935,0.0
-33.874712160721614,151.2070478039285,-33.87471546351573,151.20727476071363,-33.874526155326635,151.20727872008126,-33.87452285255594,151.20705176379673,0.0
-33.87452285255594,151.20705176379673,-33.874526155326635,151.20727872008126,-33.87433684713132,151.2072826794119,-33.87433354438408,151.20705572362797,2.1219957905e-314
-33.87433354438408,151.20705572362797,-33.87433684713132,151.2072826794119,-33.87414753892975,151.20728663870557,-33.874144236205964,151.20705968342222,1.0578115802205e-311
-33.874144236205964,151.20705968342222,-33.87414753892975,151.20728663870557,-33.87395823072196,151.20729059796227,-33.8739549280216,151.2070636431795,0.0
-33.8739549280216,151.2070636431795,-33.87395823072196,151.20729059796227,-33.87376892250794,151.207294557182,-33.87376561983104,151.20706760289983,0.0
-33.87376561983104,151.20706760289983,-33.87376892250794,151.207294557182,-33.873579614287685,151.2072985163648,-33.87357631163423,151.20707156258317,0.0
-33.87357631163423,151.20707156258317,-33.873579614287685,151.2072985163648,-33.87339030606118,151.20730247551057,-33.873387003431176,151.20707552222953,0.0
-33.873387003431176,151.20707552222953,-33.87339030606118,151.20730247551057,-33.873200997828455,151.2073064346194,-33.8731976952219,151.20707948183892,0.0
-33.8731976952219,151.20707948183892,-33.873200997828455,151.2073064346194,-33.8730116895895,151.20731039369127,-33.87300838700638,151.20708344141136,0.0
-33.87300838700638,151.20708344141136,-33.8730116895895,151.20731039369127,-33.87282238134431,151.20731435272617,-33.87281907878464,151.20708740094682,0.0
-33.87281907878464,151.20708740094682,-33.87282238134431,151.20731435272617,-33.87263307309289,151.20731831172412,-33.87262977055666,151.2070913604453,0.0
-33.87262977055666,151.2070913604453,-33.87263307309289,151.20731831172412,-33.87244376483524,151.20732227068507,-33.872440462322444,151.2070953199068,0.0
-33.872440462322444,151.2070953199068,-33.87244376483524,151.20732227068507,-33.87225445657134,151.20732622960907,-33.872251154082,151.20709927933135,0.0
-33.872251154082,151.20709927933135,-33.87225445657134,151.20732622960907,-33.87206514830122,151.20733018849612,-33.87206184583532,151.2071032387189,0.0
-33.87206184583532,151.2071032387189,-33.87206514830122,151.20733018849612,-33.87187584002486,151.20733414734616,-33.871872537582405,151.2071071980695,0.0
-33.871872537582405,151.2071071980695,-33.87187584002486,151.20733414734616,-33.87168653174227,151.20733810615928,-33.87168322932325,151.20711115738314,0.0
-33.87168322932325,151.20711115738314,-33.87168653174227,151.20733810615928,-33.87149722345346,151.2073420649354,-33.871493921057876,151.2071151166598,0.0
-33.871493921057876,151.2071151166598,-33.87149722345346,151.2073420649354,-33.8713079151584,151.2073460236746,-33.87130461278627,151.20711907589947,0.0
-33.87130461278627,151.20711907589947,-33.8713079151584,151.2073460236746,-33.8711186068571,151.2073499823768,-33.87111530450842,151.2071230351022,0.0
-33.87111530450842,151.2071230351022,-33.8711186068571,151.2073499823768,-33.870929298549584,151.20735394104204,-33.870925996224344,151.20712699426795,0.0
-33.870925996224344,151.20712699426795,-33.870929298549584,151.20735394104204,-33.87073999023582,151.20735789967034,-33.87073668793403,151.20713095339676,0.0
-33.87073668793403,151.20713095339676,-33.87073999023582,151.20735789967034,-33.87055068191584,151.20736185826163,-33.87054737963748,151.20713491248856,0.0
-33.87054737963748,151.20713491248856,-33.87055068191584,151.20736185826163,-33.870361373589624,151.207365816816,-33.870358071334714,151.2071388715434,0.0
-33.870358071334714,151.2071388715434,-33.870361373589624,151.207365816816,-33.87017206525717,151.2073697753334,-33.870168763025696,151.2071428305613,0.0
-33.870168763025696,151.2071428305613,-33.87017206525717,151.2073697753334,-33.86998275691847,151.20737373381382,-33.869979454710446,151.2071467895422,0.0
-33.869979454710446,151.2071467895422,-33.86998275691847,151.20737373381382,-33.86979344857356,151.2073776922573,-33.86979014638897,151.20715074848616,0.0
-33.86979014638897,151.20715074848616,-33.86979344857356,151.2073776922573,-33.86960414022241,151.2073816506638,-33.86960083806127,151.20715470739316,0.0
-33.86960083806127,151.20715470739316,-33.86960414022241,151.2073816506638,-33.869414831865015,151.20738560903334,-33.86941152972732,151.20715866626315,0.0
-33.86941152972732,151.20715866626315,-33.869414831865015,151.20738560903334,-33.869225523501406,151.20738956736594,-33.869222221387155,151.2071626250962,0.0
-33.869222221387155,151.2071626250962,-33.869225523501406,151.20738956736594,-33.869036215131544,151.20739352566156,-33.86903291304074,151.20716658389227,0.0
-33.86903291304074,151.20716658389227,-33.869036215131544,151.20739352566156,-33.868846906755465,151.20739748392023,-33.8688436046881,151.2071705426514,0.0
-33.8688436046881,151.2071705426514,-33.868846906755465,151.20739748392023,-33.86865759837315,151.20740144214193,-33.86865429632924,151.20717450137357,0.0
-33.86865429632924,151.20717450137357,-33.86865759837315,151.20740144214193,-33.868468289984605,151.20740540032665,-33.86846498796412,151.20717846005877,1.875
-33.86846498796412,151.20717846005877,-33.868468289984605,151.20740540032665,-33.86827898158982,151.20740935847442,-33.86827567959277,151.207182418707,3.5
-33.86827567959277,151.207182418707,-33.86827898158982,151.20740935847442,-33.8680896731888,151.20741331658527,-33.8680863712152,151.20718637731824,4.875
-33.8680863712152,151.20718637731824,-33.8680896731888,151.20741331658527,-33.867900364781555,151.20741727465915,-33.867897062831396,151.20719033589253,6.0
-33.867897062831396,151.20719033589253,-33.867900364781555,151.20741727465915,-33.867711056368066,151.20742123269605,-33.867707754441355,151.20719429442988,6.875
-33.867707754441355,151.20719429442988,-33.867711056368066,151.20742123269605,-33.86752174794836,151.207425190696,-33.867518446045096,151.20719825293025,7.5
